search_hashtag,video_id,real_video_url,create_time,publish_date,clean_text,author_name,play_count,digg_count
francophone,7559993911020686336,https://www.tiktok.com/@placeholder/video/7559993911020686336,2025-10-11 15:57:32,,"Tu viens de voir les métiers les plus accessibles et concrets pour les francophones en Espagne. Si l’un d’eux te parle, commence à te renseigner, à postuler, ou à te former. Et si tu connais quelqu’un qui envisage de s’installer ici, partage-lui cette vidéo. Les opportunités sont là, mais il faut savoir où regarder.#espagne #salaire #travail #fyp",Horizoom3D,0,0
francophone,7574668200181369856,https://www.tiktok.com/@placeholder/video/7574668200181369856,2025-11-20 05:01:20,,"Si tu es francophone, tu as un avantage réel pour immigrer au Canada : le pays priorise ceux qui parlent français, surtout avec diplôme + expérience. Prépare ton dossier maintenant. #Canada2026 #ImmigrationFrancophone #ResidencePermanente #ImmigrationCanada #Francophones #CanadaFR #AmiraBou",immigration_amirabou_ca,0,0
francophone,7659829007390608384,https://www.tiktok.com/@placeholder/video/7659829007390608384,2026-07-07 16:48:42,,C’est le retour du dilemme pour beaucoup 😂 En spectacle sur Paris et partout en France 🎟️ Lien en Bio 🎟️ #generation90 #annees90  @Eddie CuDi @David Sun @So,Walidjabbari,0,0
francophone,7617893246731176960,https://www.tiktok.com/@placeholder/video/7617893246731176960,2026-03-16 16:36:34,,Francophone struggles 😑 #francophone #dj #fyp #relateable,Vianni,0,0
francophone,7486951504683863040,https://www.tiktok.com/@placeholder/video/7486951504683863040,2025-03-28 19:55:41,,W/@nellz♡ @letii<3 #fyp #foryou #dance #francophone #fetedelamusique,D,0,0
francophone,7528727098027019264,https://www.tiktok.com/@placeholder/video/7528727098027019264,2025-07-19 09:46:23,,Francophone music >>#real #francophone #fyp #pourtoii,ARASKO,0,0
francophone,7619057458295622656,https://www.tiktok.com/@placeholder/video/7619057458295622656,2026-03-19 19:54:16,,𝗆𝖺 𝖼𝗁𝖾𝗋𝗂 𝖾 𝗅𝖾 😝😝 #francophone #dances,𝘪 𝘦𝘢𝘵 𝘵𝘰𝘮 𝘵𝘰𝘮 🍬,0,0
francophone,7495394947000978432,https://www.tiktok.com/@placeholder/video/7495394947000978432,2025-04-20 14:00:34,,Entreprises qui recrute des Français en Espagne. Des emploi 100% francophones. Idéal pour s’expatrier #espagne #expat #emploi #français,Gilles en Espagne,0,0
francophone,7350764661463141376,https://www.tiktok.com/@placeholder/video/7350764661463141376,2024-03-26 20:01:13,,Et tu danse avec lui par C Jérôme #cjerome #cjérôme #ettudansesaveclui  #francophonemusic #paroles #chanson #musique #lyrics #nostalgie #souvenir #songlyrics #lyricsmusic #paroleschansons #musiquefrancophone #francophone  #chansonfrancaise #frenchvibes  #chansonfrancaise #frenchsong #frenchmusic #musiqueavecparole  #musiquefrancaise #musiqueclassique #francophone  #chansonavecparole #francetiktok #francetiktok #usatiktok #paris #explore #pourtoi,Musique Fr,0,0
francophone,7472850848746441728,https://www.tiktok.com/@placeholder/video/7472850848746441728,2025-02-18 19:58:01,,#francophone#foryou#pourtoi,AFAK horizon,0,0
francophone,7604886281067301888,https://www.tiktok.com/@placeholder/video/7604886281067301888,2026-02-09 15:22:55,,#fyp #uk #viral #francophone #fetedelamusique,RV✪,0,0
francophone,7516118234156829696,https://www.tiktok.com/@placeholder/video/7516118234156829696,2025-06-15 10:17:31,,"Enchanté, s’il vous plaît avec moi🇫🇷🇫🇷 #fyp #france #french #francophone #fetedelamusique",Daniel Aether,0,0
francophone,7427165409100434432,https://www.tiktok.com/@placeholder/video/7427165409100434432,2024-10-18 17:15:10,,Si t’étais là - Louane #louane #sitetaisla #nostalgie #parole #paroleschansons #paris #frenchvibes #frenchlyrics #france #musiquefrancaise #classiquefrancais #patriotedelamusique #musiquefr #tiktokfrance #musiquefrancophone #francophonie #lafamillebelier,echos_de_france,0,0
francophone,7647306451576228864,https://www.tiktok.com/@placeholder/video/7647306451576228864,2026-06-03 22:55:00,,I’m gonna post this on my main but you can see it first #musiquefrancaise #musiquefrancophone #rsko #fete,moreofsnow,0,0
francophone,7179280267817847808,https://www.tiktok.com/@placeholder/video/7179280267817847808,2022-12-20 17:14:10,,Y’a trop de vérité qu’on ose pas dire donc voilà 💁🏾‍♂️🫶🏾 #🇨🇩 #🇨🇮 #cotedivoire🇨🇮 #congolaise🇨🇩 #congotiktok #🇨🇲,Situation 🇨🇩🇬🇭,0,0
francophone,7457979458100661248,https://www.tiktok.com/@placeholder/video/7457979458100661248,2025-01-09 18:09:21,,dc: @Brevoojr🌀🩸 #fyp #goviral #dancer #pourtoii,#K‘JY❗️🦦,0,0
francophone,7551567986486709248,https://www.tiktok.com/@placeholder/video/7551567986486709248,2025-09-18 23:00:43,,"Et vous dans quelle université aimeriez-vous étudier ? 😁🇨🇦🍁 Pour plus d’informations, n’hésitez pas à réserver une consultation en ligne ! Le lien est en bio ✨ #canapply #internationalstudents🇨🇦 #francophone",CanApply,0,0
francophone,7450575370052488192,https://www.tiktok.com/@placeholder/video/7450575370052488192,2024-12-20 19:17:43,,Chiquitita par Nana Mouskouri #nanamouskouri #chiquitita #chiquititas #musique #chanson #melodie #paroles #musiquefrancaise #musiquefr #musiquefrançaise #musiquefrancophone #paroleschansons #musiqueavecparole #parolesfrançaises #musiqueavecparole #paroleschansons #chansonfrancaise #chansonfrançaise #chansonavecparole #frenchmusic #frenchvibes #francophone #lyric #parole #musiqueàtexte #francaismusic #frenchlyrics #francetiktok #tiktokfrance #usatiktok #tiktokmusique #paris #france #pourtoi,Musique Fr,0,0
francophone,7232332779214703616,https://www.tiktok.com/@placeholder/video/7232332779214703616,2023-05-12 16:25:02,,Puis on se vente quon est un pays bilingue 🇨🇲❤️😂 #camerountiktok🇨🇲 #pourtoi #fyp #cameroun🇨🇲,Bindia237,0,0
francophone,7391182315461872640,https://www.tiktok.com/@placeholder/video/7391182315461872640,2024-07-13 18:02:24,,Toi mon amour caché - Linda De Suza #lindadesuza #toimonamour   #musique #chanson #paroles #nostalgie #musiquefrançaise  #musiquefrancaise #musiquefr #musiqueavecparole   #musiquefrancophone #paroleschansons #chansonsfrançaises #chansonavecparole #frenchsong #frenchlyrics #francetiktok #tiktokmusique  #usatiktok #pourtoi,Musique Fr,0,0
francophone,7425325612715248640,https://www.tiktok.com/@placeholder/video/7425325612715248640,2024-10-13 18:15:54,,Je tu survivrai par Jean-Pierre François  #musique #chanson #melodie #paroles #musiquefrançaise #musiquefrancaise #musiquefr #learnfrench  #musiqueavecparole #parolesfrançaises  #musiquefrancophone #paroleschansons #chansonsfrançaises #chansonavecparole #frenchmusic #frenchvibes #francophone #lyric #parole #musiqueàtexte  #francaismusic #frenchlyrics  #francetiktok #tiktokfrance  #tiktokmusique #jeanpierrefrancois #jetesurvivrai,Musique Fr,0,0
francophone,7569335770100845568,https://www.tiktok.com/@placeholder/video/7569335770100845568,2025-11-05 20:08:45,,Si quelqu’un a la réponse il vient expliquer à mah Lili car moi je n’ai pas la réponse…😂😂⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️ . . . . . . . . . . . #francais #bilingual #couplemixte #happybirthday #francophone,les.tang,0,0
francophone,7424920629205371904,https://www.tiktok.com/@placeholder/video/7424920629205371904,2024-10-12 16:04:17,,La maladie d'amour par Michel Sardou #musique #chanson #paroles #lyricsmusic #nostalgie #souvenirs  #musiquefrançaise #musiquefrancaise #musiquefr   #musiqueavecparole #musiquefrancophone #paroleschansons #chansonsfrançaises #chansonavecparole #musiqueclassique #classiquefrancais  #frenchsong #frenchlyrics #frenchmusic #francetiktok #usatiktok #tiktokmusique #michelsardou #michelsardou❤🎶🎵 #lamaladiedamour #explore  #pourtoi,Musique Fr,0,0
francophone,7656057029424991232,https://www.tiktok.com/@placeholder/video/7656057029424991232,2026-06-27 12:51:31,,"1PLIKÉ140 est un rappeur français originaire de Clamart (Hauts-de-Seine), né le 24 avril 2001. Son nom de scène fait référence au code postal de sa ville, 92140. Il s’est fait connaître à partir de 2019 grâce à sa série de freestyles #Bâtard, qui ont rapidement attiré l’attention des amateurs de drill française.  #rapfr #1pliké140",4bl.4💿,0,0
francophone,7519970558876978176,https://www.tiktok.com/@placeholder/video/7519970558876978176,2025-06-25 19:26:32,,"🇮🇱 Et toi, tu comptes faire ton ALYAH ? On est allés à la rencontre des francophones pour leur poser LA question. Et surtout, on vous fait découvrir un programme qui change tout : Olim Ensemble, lancé par le Ministère de l’Alyah et de l’Intégration, et l’Agence Juive. 👉 Un accompagnement personnalisé, des conseils concrets, un contact WhatsApp dédié… Olim Ensemble, c’est la solution institutionnelle pour faire son Alyah plus sereinement. Plus d’infos sur olimtogether.org/fr ou par mail à olimtogether@moia.gov.il. Tu veux partir ? Tu connais quelqu’un qui en rêve ? Partage ce bon plan !",jewbuzz,0,0
francophone,7111367438234569728,https://www.tiktok.com/@placeholder/video/7111367438234569728,2022-06-20 16:57:42,,"Répondre à @adamix_93  Mais toi, le chiffre 90 tu le dis comment ? 🤓🔢 #tiktokacademie #chiffre #nombres  #numeros  #belgique #lefrancais #francophone  #france",Mise à Jour,0,0
francophone,7349995872236686336,https://www.tiktok.com/@placeholder/video/7349995872236686336,2024-03-24 18:17:55,,Enrico Macias - Le voyage  #francophonemusic #paroles #chanson #musique #lyrics #nostalgie #souvenir #songlyrics #lyricsmusic #paroleschansons #musiquefrancophone #francophone  #chansonfrancaise #frenchvibes  #chansonfrancaise #frenchsong #frenchmusic #musiqueavecparole  #musiquefrancaise #musiqueclassique #francophone  #chansonavecparole #francetiktok #francetiktok #usatiktok #paris #explore #pourtoi,Musique Fr,0,0
francophone,7387101794565934080,https://www.tiktok.com/@placeholder/video/7387101794565934080,2024-07-02 18:07:54,,Parle-moi - Isabelle Boulay #isabelleboulay #parlemoi #isabelleboulayparlemoi #musique #chanson #paroles #nostalgie #musiquefrançaise  #musiquefrancaise #musiquefr #musiqueavecparole   #musiquefrancophone #paroleschansons #chansonsfrançaises #chansonavecparole #frenchsong #frenchlyrics #francetiktok #usatiktok #pourtoi,Musique Fr,0,0
francophone,7524308602417466368,https://www.tiktok.com/@placeholder/video/7524308602417466368,2025-07-07 12:00:21,,#emploi #offredemploi #travail #travail #francais #expat #pourtoi #pourtoii #barcelona #travaildelamaison #greenscreen,europelanguagejobs_fr,0,0
francophone,7431437281434569728,https://www.tiktok.com/@placeholder/video/7431437281434569728,2024-10-30 05:32:23,,Je t'aime chanson romantique interprétée par Lara Fabian 1996 devenue son 1er grand succès francophone #song #musica #larafabian #popular #top,Celiemusic💫,0,0
francophone,7651554967567731712,https://www.tiktok.com/@placeholder/video/7651554967567731712,2026-06-15 09:41:15,,Tu veux faire la fête à Lloret cet été ? 🎉 Pré inscris toi via le lien en bio ✅📲 #lloret #lloretdemar #francophones #lloret2026 #lloretdemar2026,Alexsummerrockzlloret,0,0
francophone,7295461281933364224,https://www.tiktok.com/@placeholder/video/7295461281933364224,2023-10-29 19:15:50,,Partie 1| les couleurs en arabe #apprendrelarabe #languearabe #language #vocabulaire #vocabulairearabe #fyp #foryou #fypシ゚viral #pourtoi #fypシ #france #francophone #arabe #pov,🍉vocabulaire arabe🍉,0,0
francophone,7408254303032413184,https://www.tiktok.com/@placeholder/video/7408254303032413184,2024-08-28 18:10:26,,Hélène par Roch Voisine #rochvoisine #helene #rochvoisinehélène🎼 #hélène #musique #chanson #paroles #lyricsmusic #nostalgie #souvenirs  #musiquefrançaise #musiquefrancaise #musiquefr #musiqueavecparole #musiquefrancophone #paroleschansons #chansonsfrançaises #chansonavecparole #frenchsong #frenchlyrics #frenchmusic #francetiktok #tiktokmusique #usatiktok  #pourtoi,Musique Fr,0,0
francophone,7660099849295023104,https://www.tiktok.com/@placeholder/video/7660099849295023104,2026-07-08 10:19:42,,"DERNIÈRES PLACES : STAGES FOOT ÉTÉ 2026 À MOHAMMEDIA ! ⚽🔥 Vous n’avez pas encore réservé le stage de foot de votre enfant pour cet été ? Attention, nous entrons dans la phase de clôture des inscriptions pour nos sessions au complexe La Noria. C’est votre dernière chance d'intégrer nos stages pour les catégories U9 à U17. POURQUOI CHOISIR HOLIKEYS ? Plus qu’un simple stage, nous offrons une immersion totale dans un cadre 100% sécurisé et privatisé. ✅ Encadrement par des coachs diplômés. ✅ Progression technique, tactique et matchs. ✅ Vie de groupe, piscine et animations. ✅ Suivi quotidien des familles via groupe WhatsApp privé. NOS SESSIONS 2026 : 🗓 17 au 21 Juillet 🗓 4 au 8 Août 🗓 19 au 23 Octobre Tenue complète offerte à chaque enfant. 👕 ⚠️ CLÔTURE IMMINENTE Les places sont volontairement limitées pour garantir la qualité de notre coaching et le suivi personnalisé de chaque stagiaire. Ne perdez plus une minute pour sécuriser la place de votre enfant ! COMMENT RÉSERVER ? Envoyez « STAGE » en commentaire ou en message privé directement ici pour connaître les dernières disponibilités, recevoir la brochure complète et finaliser l’inscription. On se voit sur le terrain ! ⚡ #maroc #football #stage #coach #entrainement",HOLIKEYS | Sport & Events 🇲🇦,0,0
francophone,7217397084033403904,https://www.tiktok.com/@placeholder/video/7217397084033403904,2023-04-02 10:26:52,,#laetitiamampaka #congolaise🇨🇩 #belgique #france #eloquence #languefrançaise #france🇫🇷 #discours #bruxelles #francais,Laetitia Mampaka,0,0
francophone,7438327961289346048,https://www.tiktok.com/@placeholder/video/7438327961289346048,2024-11-17 19:11:36,,Petite Marie par Francis Cabrel #franciscabrel #franciscabrel🎶🎧🥰 #petitemarie #petitemariefranciscabrel #musique #chanson #parole #nostalgie #lyric #musiqueavecparole #musiqueclassique #souvenirs #classiquefrancais #musiquefr #musiquefrancaise #musiquefrancaise_ #musiquefrancophone #francophone #paroleschansons #chansonfrancaise #chansonfrançaise #chansonavecparole #frenchsong #frenchlyrics #frenchmusic #francetiktok #tiktokfrance #tiktokfr #usatiktok #paris #pourtoi,Musique Fr,0,0
francophone,7402259120591473664,https://www.tiktok.com/@placeholder/video/7402259120591473664,2024-08-12 18:30:00,,Nouveau concept plus simple et accessible ! #vocabulairefrançais #parlerfrançais #françaisfacile #apprendrelefrançais,Francophone,0,0
francophone,7398986696538311680,https://www.tiktok.com/@placeholder/video/7398986696538311680,2024-08-03 18:47:22,,De quoi enrichir votre vocabulaire !! #vocabulairefrançais #apprendrelefrançais #expressionsfrançaises #parlerfrançais,Francophone,0,0
francophone,7414407026492656640,https://www.tiktok.com/@placeholder/video/7414407026492656640,2024-09-15 16:10:00,,#vocabulairefrançais #apprendrelefrançais #françaisfacile #parlerfrançais,Francophone,0,0
francophone,7415289757200108544,https://www.tiktok.com/@placeholder/video/7415289757200108544,2024-09-16 17:11:37,,Sous quel(s) format(s) souhaiteriez-vous découvrir les mots ? Donnez moi vos préconisations en avis. Merci à tous pour le soutien ! #languefrançaise #parlerfrançais #vocabulairefrançais #françaisfacile,Francophone,0,0
francophone,7413098478768851968,https://www.tiktok.com/@placeholder/video/7413098478768851968,2024-09-10 19:28:15,,"Désolé de l'absence, j'étais en pleine période de rédaction de mémoire. Me voici de retour ! #vocabulairefrançais #parlerfrançais #françaisfacile #languefrançaise",Francophone,0,0
paris,7660268870023793664,https://www.tiktok.com/@placeholder/video/7660268870023793664,2026-07-08 21:15:36,,#fifaworldcup #equipedefrance #bleus #mbappe #didierdeschamps🇲🇫⚡,Paris Match,0,0
paris,7660431603738381312,https://www.tiktok.com/@placeholder/video/7660431603738381312,2026-07-09 07:47:10,,"Le ROI 👑 DU BAZIN 💪🏻 La promo continue jusqu'au 4 août chez WURIBA PARIS.🇫🇷 Jusqu'à -60% de réduction sur nos produits 📞 0651624321 📍47 rue Stephenson, 75018 Paris Promo d'été Bazin riche gold mètre 7€ au lieu de 12 € Bazin WURIBA mètre 9€ au lieu de 15€ 4 tissu à 50€ au lieu de 120€ #leroidubazins #promo #bazin",Wuriba Paris,0,0
paris,7660293794222361600,https://www.tiktok.com/@placeholder/video/7660293794222361600,2026-07-08 22:52:20,,"#creatorsearchinsights #fyp Porte de Choisy 🌙✨ Paris by night, une ambiance élégante et unique. 🇫🇷",🇫🇷 PARIS 🇫🇷,0,0
paris,7660430369446988800,https://www.tiktok.com/@placeholder/video/7660430369446988800,2026-07-09 07:42:21,,Expo à voir jusqu'au 31 août à Paris - La Villette  #expo #titanic,Vanessa ✨️,0,0
paris,7660427756957731840,https://www.tiktok.com/@placeholder/video/7660427756957731840,2026-07-09 07:32:16,,Rs6 disponible à la location sur paris et en idf 👌🏼🚀,NS.Lock🔒🏎️,0,0
paris,7660418422311848960,https://www.tiktok.com/@placeholder/video/7660418422311848960,2026-07-09 06:56:01,,#Zendaya éblouit à la #première de #film #cinema à Paris 🎥 #fyp,DramaRama,0,0
paris,7489515573378812928,https://www.tiktok.com/@placeholder/video/7489515573378812928,2025-04-04 17:45:35,,#Paris#voyage#sorti#bateau#fyp#prt,😸,0,0
paris,7439033621006044160,https://www.tiktok.com/@placeholder/video/7439033621006044160,2024-11-19 16:49:52,,🇫🇷🥖🍷#paris #touriste #parisfrance #paristravel #travel,Lilouu,0,0
paris,7424825720649550848,https://www.tiktok.com/@placeholder/video/7424825720649550848,2024-10-12 09:56:01,,What autumn in paris feels like 🍁🤎 #travelgirl #parisguide #parisvisit #parislife #parislifestyle #parisiennelife #parisienne #parisian #mustdoparis #thingstodoparis #parisianlife #parisianvibes #pariscafes #autumnparis #paristyle #parisianvibes,zhenbarrera,0,0
paris,7506144033643809792,https://www.tiktok.com/@placeholder/video/7506144033643809792,2025-05-19 13:12:33,,Paris has many sides… just like you 🤌🏼❤️‍🔥 #travelparis #parisphotospots #parisphoto #parisstreets #travelfrance,Dari Bilera,0,0
paris,7459375449005722624,https://www.tiktok.com/@placeholder/video/7459375449005722624,2025-01-13 12:26:36,,#paris #europe #fyp,Bella,0,0
paris,7456055072921783296,https://www.tiktok.com/@placeholder/video/7456055072921783296,2025-01-04 13:41:48,,I am in Paris🇫🇷 #parisvibes #parisfrance #francetiktok🇫🇷 #mustdoinparis,Milana🕷️🇦🇿🇮🇹,0,0
paris,7502347936236424192,https://www.tiktok.com/@placeholder/video/7502347936236424192,2025-05-09 07:41:48,,I'm in Paris❤️  #paris #ParisVibes #france #EiffelTower #visiteurope #europe #traveltiktok #Travellnspiration,Yuliia🌍Travel,0,0
paris,7455889647621688320,https://www.tiktok.com/@placeholder/video/7455889647621688320,2025-01-04 02:59:55,,Paris 🇫🇷 #foryou #fyp #paris #france #travel,Madison,0,0
paris,7462835831540026368,https://www.tiktok.com/@placeholder/video/7462835831540026368,2025-01-22 20:14:34,,Paris is always a good idea 🇫🇷🫶🏼 #europetiktok #europa🇪🇺 #europe #paris #francetok #parisianstyle #paristiktok #france #france🇫🇷 #francetiktok🇫🇷 #europa🇪🇺,PAULINE 🏴‍☠️,0,0
paris,7497905293448285184,https://www.tiktok.com/@placeholder/video/7497905293448285184,2025-04-27 08:22:01,,IMG_4727.MOV #paris #pariscity #paris2024 #visitparis,vibes,0,0
paris,7660234630615845888,https://www.tiktok.com/@placeholder/video/7660234630615845888,2026-07-08 19:02:42,,#pourtoi #fyp #viral en sah,gow_2berriz,0,0
paris,7658318051309358080,https://www.tiktok.com/@placeholder/video/7658318051309358080,2026-07-03 15:05:24,,Elle a même un étage,alice,0,0
paris,7596835501999393792,https://www.tiktok.com/@placeholder/video/7596835501999393792,2026-01-18 22:41:48,,J’aime trop quand elle briille,LalieGia,0,0
paris,7660209839003503616,https://www.tiktok.com/@placeholder/video/7660209839003503616,2026-07-08 17:26:30,,Paris une ville pleine de surprise @Bigflo et Oli #pourtoi #oli #paris #foryourpage,Romy🪩🐆🩷💅🏼,0,0
paris,7604229416880770048,https://www.tiktok.com/@placeholder/video/7604229416880770048,2026-02-07 20:54:17,,Paris ☕️ #paris #moodboard #fyp #videoclub #france @tumblr dot com,mediaculturedtmblr14,0,0
paris,7660155771082116096,https://www.tiktok.com/@placeholder/video/7660155771082116096,2026-07-08 13:56:42,,en plus je suis marocaine,YESMINE,0,0
paris,7659305972933954560,https://www.tiktok.com/@placeholder/video/7659305972933954560,2026-07-06 06:59:09,,Comprendre la France. Paris vu par les autres pays... #stop #pourtoi #pourtoii #france #viral,✨🕯️Le Refuge des âmes 3🕯️✨,0,0
paris,7511380949167393792,https://www.tiktok.com/@placeholder/video/7511380949167393792,2025-06-02 15:54:27,,#paris #5 #magnifique #ville #pourtoi #foryo #fyp #champion #❤️💙 #psg,esther⭐️,0,0
paris,7659368566046690304,https://www.tiktok.com/@placeholder/video/7659368566046690304,2026-07-06 11:01:58,,Un matin à Paris 🌻☀️,Une Fleuriste ✨💐,0,0
paris,7660193471818419200,https://www.tiktok.com/@placeholder/video/7660193471818419200,2026-07-08 16:23:00,,Le carnaval tropical de paris sérieusement ? 🥲,GwadaBoyy🌶️,0,0
paris,7581921883520568320,https://www.tiktok.com/@placeholder/video/7581921883520568320,2025-12-09 18:09:18,,#pov #pourtoiii #paris #quad #canam,Canam Paris & Nice,0,0
paris,7660137056001084416,https://www.tiktok.com/@placeholder/video/7660137056001084416,2026-07-08 12:44:04,,mon garde du corp #fyp,gab,0,0
paris,7590480433994009600,https://www.tiktok.com/@placeholder/video/7590480433994009600,2026-01-01 19:40:52,,#fyp #pourtoi #drole,jackson🔱,0,0
paris,7310926644615629824,https://www.tiktok.com/@placeholder/video/7310926644615629824,2023-12-10 11:29:22,,Christmas vibes at the Ritz Paris✨❤️#christmas #ritz#paris #paris #parisguide #paristraveltips #parisviews #visitpariswithme #parisexplore #parisianstyle #parisianvibes #parisaesthetic #foryoupage #fyp #fypシ #explore #france🇫🇷 #francetiktok #franceasthetic #parisiennestyle #parisiennelife,Maissa | ميساء,0,0
paris,7138438989840796672,https://www.tiktok.com/@placeholder/video/7138438989840796672,2022-09-01 15:49:13,,✨Tour Eiffel✨ #Paris #toureiffel #france #travel #tourist #tiktoktravel #pourtoi,Loïs,0,0
paris,7101638993757899776,https://www.tiktok.com/@placeholder/video/7101638993757899776,2022-05-25 11:46:21,,🗼🇫🇷 #paris #france #travel #parati,Nuria,0,0
paris,7047172942685391872,https://www.tiktok.com/@placeholder/video/7047172942685391872,2021-12-29 17:10:13,,Paris it’s magic ✨ #paris #france #fyp #francecouple #travellife #europetiktok,Yohann - Vidéaste Bordeaux,0,0
paris,7233771419195182080,https://www.tiktok.com/@placeholder/video/7233771419195182080,2023-05-16 13:27:46,,Pov you visit paris in one day #parjs #funfact #paristrip #paristravel #parisian #fyp,Paolatravell,0,0
paris,7361294952543947776,https://www.tiktok.com/@placeholder/video/7361294952543947776,2024-04-24 05:04:35,,"Paris Walk   Paris,France @esperançA @Austin Sprinz @Gibby :)  #fypシ #foryou #pourtoi  #paris #paristiktok #parisfrance🇫🇷",Paris city,0,0
paris,7370805414960679936,https://www.tiktok.com/@placeholder/video/7370805414960679936,2024-05-19 20:09:34,,Paris France . #france #paris #city #parisfrance #traveltiktok #foryoupage❤️❤️  #pourtoiii #parisien #parisienne,Цитаты Мотивация Психолоия,0,0
paris,7231248932741909504,https://www.tiktok.com/@placeholder/video/7231248932741909504,2023-05-09 18:19:10,,Séjour à Paris entre amis !  #Paris #Voyage #BestMoments,Pitch,0,0
paris,7157256808619314176,https://www.tiktok.com/@placeholder/video/7157256808619314176,2022-10-22 08:51:57,,"Paris Walk  Paris, France#fypシ #foryou #pourtoi #paris #paristiktok #parisfrance🇫🇷",Paris city,0,0
paris,7333520451790015488,https://www.tiktok.com/@placeholder/video/7333520451790015488,2024-02-09 08:45:04,,"Paris, France #pov #paris #france",LasmaLaura,0,0
paris,7231348214920776704,https://www.tiktok.com/@placeholder/video/7231348214920776704,2023-05-10 00:44:57,,People in Paris pt3 #foryou #pourtoi #fördig #fyp #foryoupage #paris,Citiesofjoy,0,0
paris,7341091944803666944,https://www.tiktok.com/@placeholder/video/7341091944803666944,2024-02-29 18:26:08,,Destination Paris Travel Paris Tik Tok #paris #parisspots #paristravel #visitparis #parisienlife #decouvrirparis #parismarais #parisien #parisienstyle @Ville de Paris,Marc Gury,0,0
parisien,7659862128131673088,https://www.tiktok.com/@placeholder/video/7659862128131673088,2026-07-07 18:57:14,,Le bobo de gauche parisien dans toute sa splendeur 💀 #Bobo #Paris #Politique #Gauche #contradictions,INFOS POLITIQUE MINUTES 🇫🇷,0,0
parisien,7658694423479405568,https://www.tiktok.com/@placeholder/video/7658694423479405568,2026-07-04 15:25:57,,"🚨 HAMZA LA DOUANE : Il arrose les Parisiens jusqu’à ce qu’ils pleurent ! 🌊😭 Le Canal Saint-Martin a complètement basculé. Ce qui a commencé comme une simple provocation sur TikTok est devenu le symbole d'un ras-le-bol général. Mais au-delà du buzz de cet ado de 14 ans qui impose sa loi en pleine rue, cette affaire met en lumière une énorme contradiction politique. Ce quartier, connu pour ses votes très ancrés à gauche, fait aujourd'hui face à la réalité du terrain et de l'impunité urbaine. L'arroseur est-il finalement en train d'arroser ceux qui ont semé ce laxisme ? Décryptage d'un fait divers devenu un véritable totem politique",ActuFrance,0,0
parisien,7660172772747840512,https://www.tiktok.com/@placeholder/video/7660172772747840512,2026-07-08 15:02:42,,"Marine Le Pen, qui va se pourvoir en cassation après sa condamnation hier pour « détournement de fonds » européens, a annoncé sa candidature à l'élection présidentielle. En déplacement à la Flèche, dans la Sarthe, la cheffe de file du RN a été huée par des manifestants. #sinformersurtiktok #marinelepen #RN",Le Parisien,0,0
parisien,7654259486185524224,https://www.tiktok.com/@placeholder/video/7654259486185524224,2026-06-22 16:36:06,,Je conseille la baignade 🤮😭 With @JUSTIN  #humour #pourtoi #paris #canalsaintmartin #canicule,Hugues Lavigne,0,0
parisien,7559242291836406784,https://www.tiktok.com/@placeholder/video/7559242291836406784,2025-10-09 15:20:53,,A Paris avec mon Parisien la boucle est bouclée ❤️,Benoît Chevalier,0,0
parisien,7658946243141438464,https://www.tiktok.com/@placeholder/video/7658946243141438464,2026-07-05 07:43:05,,"Les Bleus ont battu l'équipe du Paraguay (1-0) sur un pénalty de Mbappé, au terme d'une rencontre tendue, marquée par l'agressivité et les gestes d'antijeu de leur adversaire. Didier Deschamps s'est dit satisfait du calme de leur équipe. Le Paraguay n'a obtenu aucun carton jaune. #equipedefrance #paraguay #fifaworldcup #barcola #sinformersurtiktok",Le Parisien,0,0
parisien,7647921380670852096,https://www.tiktok.com/@placeholder/video/7647921380670852096,2026-06-05 14:41:02,,désolée mais les métros parisiens c’est pas des lol,𝓡𝓩 🌸,0,0
